area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E02000015,381.6666997,32.5,150,290,454,1000,490.3738052,17.48470782,111.4318818,25,47.1,75,150,340.8,97.04564552,7.51515912,9.306228475,0,0.3,2.8,14.5,44,13.774078,0.391314874,3.617664847,0,0.1,0.9,5.1,19,5.885628587,0.167207853,0.668415498,0,0.1,0.25,0.86,2.6,2.224458069,0.063195775,10.59281604,0,1.1,3.8,11.3,59.0975,16.6668305,0.473496569,5.312305754,0,0.4,3.2,8.1,23.495,6.306746152,0.179171599,19.90690886,0,0.1,8.5,35.4,73,24.14341994,0.685902848,1.55850483,0,0,1,2.2,7.4975,2.364871945,0.067184865,0.184416422,0,0,0,0,2,1.446132223,0.041083915,83.75605628,0,2.7,25.2,130.5,396,123.966702,3.521833864,32.55898362,0,0.9,8.1,45.9,171,52.97065729,1.504870675,42.37126417,0,4.4,15.2,45.2,236.39,66.667322,1.893986275,21.24922302,0,1.6,12.8,32.4,93.98,25.22698461,0.716686394,79.62763545,0,0.4,34,141.6,292,96.57367977,2.743611391,2.890130197,0,0,1.6,4.4,14.6,4.540926314,0.129005514,1.290914952,0,0,0,0,14,10.12292556,0.287587404,188.8139599,0,41.5,131.35,292.5,550.6,176.8038256,5.022910912,0.44359038,0.172439494,0.224407476,0.112540529,0.421725361,0.015306761,0.006836968,0.494709022,1.618346081,0.69698372,1.5416488,0.663951999,0.018983337,0.105884834,0.011179076,0.025732968,0.019194263,0.219784856,0.14321873,0.058848344,0.015397595,0.088799831,0.018772411,0.043028897,0.004218519,0.187724109,0.004429445,0.028475005,0.006327779,0.06053887,0.032025297,0.030535485,0.017240372,0.318865904,0.222080371,0.067686745,0.033944377,0.071247143,0.020859979,0.124975456,3.311087975,0.810059468,2.858114705,0.826180431,0.054676323,31,7050,920,7784,3755,4029,2242,4749,793,33.31718911,1.36,5723.529412
E02000016,443.0952502,30,170,325,500,1500,739.058978,15.59309696,138.5312213,22,50,100,200,340.8,106.6767082,4.729237278,8.522855132,0,0.2,2.2,12.9,44.06,13.48752194,0.228752132,3.377081381,0,0.1,0.8,3.7,20,6.18155727,0.104840935,0.646438607,0,0.02,0.2,0.8,2.4,2.442631989,0.04142772,11.03072591,0,1.4,4.6,11.8,59.51,16.71642744,0.28351527,4.968547578,0,0.4,2.8,7.7,23.3,6.11392663,0.1036939,19.04306431,0,0.3,8.2,28,75,23.90712473,0.405471501,1.597083926,0,0,0.9,2.2,8,2.556999776,0.043367429,0.121429453,0,0,0,0,0,1.21566422,0.020618004,76.70569619,0,1.8,19.8,116.1,396.54,121.3876975,2.058769192,30.39373242,0,0.9,7.2,33.3,180,55.63401543,0.943568412,44.12290365,0,5.6,18.4,47.2,238.04,66.86570978,1.13406108,19.87419031,0,1.6,11.2,30.8,93.2,24.45570652,0.414775601,76.17225724,0,1.2,32.8,112,300,95.62849892,1.621886002,2.984825934,0,0,1.4,4.4,15.6,4.938064884,0.083750957,0.850006169,0,0,0,0,0,8.509649541,0.144326029,176.5869758,0,41,108,279,545.2,171.5932321,2.910269055,0.434379126,0.172117634,0.249864994,0.112546184,0.431358297,0.016902866,0.004813527,0.39853051,1.609307408,0.693090975,1.537039307,0.661966798,0.007402931,0.114216649,0.012690739,0.028100922,0.024021756,0.244825502,0.153799668,0.04041396,0.018658408,0.058316966,0.016014504,0.053406859,0.002266203,0.166565947,0.009291434,0.043511104,0.00649645,0.068754683,0.031617563,0.024092023,0.023689412,0.332532756,0.270646921,0.042593948,0.040950764,0.042630381,0.016976752,0.105514799,3.28825895,0.804474335,2.737984987,0.791455155,0.140394545,31,19949,1725,8885,4584,4301,2818,5778,289,27.58818233,0.89,9983.146067
E02000017,437.6541272,37.9375,174,335,500,1500,626.4404338,11.10071886,127.919847,16,48,100,200,340.8,104.3238565,4.217395292,8.855687714,0,0.3,2.5,12.9,48,14.10960462,0.203955813,3.518258008,0,0.1,0.8,4,20.7,6.407355586,0.092618996,0.611483404,0,0.06,0.21,0.8,2.6,1.623799155,0.023472187,10.42952031,0,1.1,4,11.4,58,16.2629342,0.235082418,5.327236635,0,0.5,3.1,8,23.8,6.385525938,0.092303446,19.51548866,0,0.4,8.7,31.2,74,23.85147039,0.344775503,1.666399086,0,0,1,2.3,8,2.597845597,0.03755213,0.182163739,0,0,0,0,0,1.628019953,0.023533199,79.70118943,0,2.7,22.5,116.1,432,126.9864416,1.835602317,31.66432208,0,0.9,7.2,36,186.3,57.66620028,0.833570967,41.71808125,0,4.4,16,45.6,232,65.05173678,0.940329671,21.30894654,0,2,12.4,32,95.2,25.54210375,0.369213786,78.06195464,0,1.6,34.8,124.8,296,95.40588157,1.379102014,3.036042856,0,0,1.6,4.4,15.6,4.71705106,0.068185467,1.27514617,0,0,0,0,0,11.39613967,0.164732393,183.3832796,0,42.3,119.1,291.6,568.1,173.5997756,2.509402945,0.434615356,0.172667444,0.227491194,0.116198961,0.425676511,0.016555723,0.006953448,0.419014167,1.630785049,0.702340892,1.555627166,0.669972153,0.01267344,0.109526931,0.013001202,0.029826286,0.021249863,0.250737463,0.148694417,0.056101825,0.022123894,0.063148694,0.01797225,0.036381514,0.002622091,0.168360101,0.006882989,0.032612258,0.008084781,0.063531644,0.031789598,0.026976614,0.020175136,0.358910928,0.219960221,0.062341367,0.046961923,0.056420427,0.016752595,0.096179546,3.29574939,0.806306875,2.790686242,0.806689234,0.186788328,31,29147,2097,8903,4625,4278,2287,5875,741,33.05616084,0.88,10117.04545
E02000018,422.1524298,35,173,325,500,1500,495.7598143,8.730944975,136.1335137,15,50,100,227.2,340.8,111.0126809,4.941729302,8.826367358,0,0.3,2.5,13.1,46.8,13.80287986,0.201236952,3.480489737,0,0.1,0.9,4.2,20.5,6.06167972,0.088375322,0.67023103,0,0.1,0.25,0.9,2.6,2.036092156,0.029684891,10.17510816,0,1.1,3.7,11,59.5,16.26654989,0.237155648,5.426369571,0,0.6,3.2,8.2,23.6,6.397255107,0.093267791,19.39263845,0,0.8,8.2,30.3,75.5,24.07487089,0.350995856,1.600090733,0,0,1,2.2,7.7,2.382085781,0.034729251,0.098937539,0,0,0,0,0,1.17534957,0.017135827,79.43730622,0,2.7,22.5,117.9,421.2,124.2259187,1.811132567,31.32440763,0,0.9,8.1,37.8,184.5,54.55511748,0.795377896,40.70043264,0,4.4,14.8,44,238,65.06619956,0.948622592,21.70547828,0,2.4,12.8,32.8,94.4,25.58902043,0.373071165,77.5705538,0,3.2,32.8,121.2,302,96.29948354,1.403983424,2.95479834,0,0,1.8,4.4,14.6,4.383849302,0.063913653,0.692562774,0,0,0,0,0,8.22744699,0.119950791,182.3606994,0,42.5,120.3,288.3,550.4,170.5601969,2.486656008,0.435605404,0.171771702,0.223186425,0.119024978,0.425368811,0.016203043,0.003797763,0.431978325,1.615925253,0.695941126,1.539211934,0.662902498,0.007510849,0.109491488,0.013130077,0.032046289,0.023255814,0.26376989,0.150050072,0.064370758,0.02058529,0.062256593,0.018304217,0.02698342,0.001557806,0.163959052,0.007288305,0.031267386,0.004172694,0.066481812,0.033641604,0.033817987,0.021328469,0.369701229,0.184270109,0.06921611,0.046609106,0.052070433,0.019297663,0.103565477,3.236482501,0.791807198,2.832178568,0.818683206,0.125286111,31,27751,1781,9526,4687,4839,2989,5695,842,32.13405417,1.36,7004.411765
E02000019,397.6554544,28,165,300,500,1200,429.3072503,10.453854,128.2123576,15,50,100,200,340.8,100.7465019,5.851895762,8.943143792,0,0.2,2.3,13.3,47.8,13.99877289,0.277502443,3.43632297,0,0.1,0.8,4.175,20,6.139766109,0.121710675,0.649914458,0,0.05,0.26,0.87,2.5,1.781454628,0.035314382,10.3670812,0,1.2,3.9,11.8,58.5575,16.07212738,0.318603255,5.267512784,0,0.5,3.1,8.1,23.5,6.220279129,0.123306712,19.92684496,0,0.5,9.6,34.65,75,23.96271207,0.475021002,1.628366742,0,0,1,2.3,7.6,2.35268463,0.046638069,0.140711931,0,0,0,0,0,1.515664525,0.030045534,80.48829413,0,1.8,20.7,119.7,430.2,125.988956,2.497521983,30.92690673,0,0.9,7.2,37.575,180,55.25789498,1.095396071,41.46832481,0,4.8,15.6,47.2,234.23,64.28850951,1.274413018,21.07005114,0,2,12.4,32.4,94,24.88111652,0.493226846,79.70737983,0,2,38.4,138.6,300,95.85084827,1.900084009,3.061771323,0,0,1.8,4.6,15,4.721552738,0.093596948,0.984983516,0,0,0,0,0,10.60965168,0.210318738,185.3124799,0,42.3,119,289.9,559.8,174.4967913,3.459109321,0.434338228,0.166890577,0.223775133,0.11370012,0.430124187,0.016522208,0.005315257,0.46601267,1.610878766,0.693767722,1.540697731,0.663542396,0.008840461,0.097759046,0.008429276,0.030530428,0.020764803,0.23386102,0.164165296,0.055715461,0.020662007,0.070518092,0.016550164,0.041118421,0.002775493,0.17917352,0.006167763,0.036184211,0.006784539,0.065197624,0.023785921,0.033839812,0.019431033,0.345239508,0.210958874,0.056165112,0.046716034,0.071706889,0.016416352,0.11054284,3.274476623,0.801102481,2.825176851,0.816659256,0.085293121,31,15049,1232,9074,4404,4670,2738,5514,822,32.86577033,3.03,2994.719472
E02000020,432.1911587,37,180,335,500,1500,531.7256151,7.158689396,124.0911219,15,50,100,200,340.8,106.4325363,3.328164278,8.685041165,0,0.3,2.3,12.7,48.1,14.24267098,0.156548652,3.457073619,0,0.1,0.7,3.8,21.3,6.746703993,0.074156555,0.632732495,0,0.07,0.23,0.8,2.5,1.743757982,0.019166557,9.79193069,0,1.1,3.5,10.8,57.6,15.75987302,0.173225014,5.327031668,0,0.6,3.1,8.1,23.6,6.372169551,0.070039851,19.23502311,0,0.5,7.9,30.2,74.4,23.89169859,0.262606165,1.586028806,0,0,1,2.2,7.4,2.432430097,0.026736112,0.18285054,0,0,0,0,0,1.634826934,0.017969239,78.16537048,0,2.7,20.7,114.3,432.9,128.1840388,1.40893787,31.11366257,0,0.9,6.3,34.2,191.7,60.72033594,0.667408997,39.16772276,0,4.4,14,43.2,230.4,63.03949209,0.692900056,21.30812667,0,2.4,12.4,32.4,94.4,25.4886782,0.280159404,76.94009246,0,2,31.6,120.8,297.6,95.56679436,1.050424662,2.947645523,0,0,1.6,4.4,14.4,4.630120649,0.05089208,1.27995378,0,0,0,0,0,11.44378854,0.12578467,180.6411889,0,41.7,117.3,285.6,550.4,172.3336222,1.894209051,0.432710673,0.172240134,0.21682609,0.117958295,0.425927735,0.016317682,0.007085614,0.417965952,1.628745786,0.701462629,1.558619701,0.671260968,0.00906249,0.109318261,0.011999116,0.03448167,0.022577284,0.248476428,0.155514857,0.061100761,0.022387824,0.063563737,0.018156557,0.029176797,0.003031356,0.155009631,0.008462534,0.037702485,0.009978212,0.063415519,0.030686995,0.033325781,0.020295582,0.347709132,0.216674962,0.063089019,0.048540536,0.061832952,0.017684525,0.096744998,3.315583923,0.811159404,2.832821239,0.818868979,0.198008984,31,48720,3202,11779,5850,5929,3786,7042,951,31.22794804,3.42,3444.152047
E02000021,423.1391818,30,160,335.5,500,1000,538.7206569,15.9222666,125.3690664,20,50,100,200,340.8,104.1331838,6.854546088,8.728335545,0,0.3,2.4,13.3,46.59,13.48057295,0.320865518,3.295098039,0,0.1,0.8,3.9,19,5.792240718,0.137867309,0.602910032,0,0.05,0.24,0.8,2.067,2.096695591,0.049905692,10.41844317,0,1.4,4.5,11.8,56.8,15.73506352,0.374527056,5.384652808,0,0.6,3.4,8.25,23.345,6.101103742,0.145218888,20.55162907,0,1.5,10.4,37.8,75,24.17494377,0.575413662,1.747325667,0,0,1,2.4,8.8,2.716156758,0.064650149,0.151746543,0,0,0,0,0,1.274521483,0.030336247,78.5550199,0,2.7,21.6,119.7,419.31,121.3251565,2.887789658,29.65588235,0,0.9,7.2,35.1,171,52.13016646,1.240805781,41.67377267,0,5.6,18,47.2,227.2,62.94025408,1.498108224,21.53861123,0,2.4,13.6,33,93.38,24.40441497,0.580875551,82.20651629,0,6,41.6,151.2,300,96.69977507,2.301654648,3.155008109,0,0,1.6,4.6,16.8,4.900044683,0.116631198,1.0622258,0,0,0,0,0,8.921650378,0.212353731,186.5173813,0,46.5,125.1,289.2,544,170.3741655,4.055257518,0.421167289,0.158997956,0.223431041,0.11547777,0.440744534,0.016915357,0.00569505,0.440794399,1.609982885,0.693381888,1.548026774,0.666698843,0.010092015,0.106262986,0.010982487,0.027159394,0.021519739,0.228406055,0.175274562,0.047788661,0.022855447,0.07079252,0.016028495,0.028198278,0.0037103,0.178688038,0.008311072,0.036360938,0.007569012,0.063133862,0.026231286,0.034105547,0.019497397,0.285493579,0.260481977,0.059109781,0.051106043,0.065526207,0.022707236,0.112607085,3.27345944,0.800853627,2.885089394,0.833977864,0.051798772,31,9988,1049,8739,4222,4517,2695,5202,842,32.93466072,2.89,3023.875433
E02000022,434.3162002,30,170,335,500,1500,551.3450987,12.27452038,128.9478992,16,50,100,200,340.8,104.6462197,5.218751489,8.310044512,0,0.2,2.2,12,45,13.50144696,0.242533303,3.192293609,0,0.1,0.7,3.5,20,5.815679154,0.104469979,0.578112169,0,0.03,0.2,0.8,2.4,1.476849526,0.026529393,9.706271941,0,1.2,3.7,10.6,57.6,15.60967635,0.280404491,5.242120601,0,0.5,3.1,8.1,22.8,6.249887321,0.112269879,18.9777845,0,0.6,8.3,27.4,74,23.66511392,0.42510838,1.550188125,0,0,1,2.2,7.2,2.165159801,0.038893858,0.137087011,0,0,0,0,0,1.435109526,0.025779596,74.7904006,0,1.8,19.8,108,405,121.5130226,2.182799728,28.73064248,0,0.9,6.3,31.5,180,52.34111239,0.940229807,38.82508776,0,4.8,14.8,42.4,230.4,62.43870541,1.121617965,20.96848241,0,2,12.4,32.4,91.2,24.99954929,0.449079516,75.91113799,0,2.4,33.2,109.6,296,94.66045568,1.70043352,2.90441253,0,0,1.6,4.4,14.2,4.158578429,0.074702642,0.959609077,0,0,0,0,0,10.04576668,0.180457175,175.5340426,0,41.5,110.4,277.8,544.21,169.3779977,3.042622421,0.426073481,0.163675616,0.221182667,0.119455361,0.432458211,0.01654615,0.005466798,0.404161858,1.616325634,0.696113561,1.552601308,0.668668987,0.00763294,0.105080146,0.014332966,0.027733017,0.024679841,0.262912391,0.154439827,0.053345772,0.022898821,0.063268595,0.016113985,0.039436859,0.00186583,0.154185396,0.007124078,0.038758375,0.006191163,0.065193245,0.036106912,0.02542214,0.023032378,0.374271197,0.216650514,0.05446575,0.047347658,0.048608406,0.015114305,0.093787494,3.274179154,0.801029705,2.759242378,0.797599919,0.127058517,31,18055,1492,8671,4405,4266,3199,5172,300,27.31818706,0.75,11561.33333
E02000023,437.4239551,39,192,350,500,1500,565.7594844,11.86747722,139.3517469,20,50,100,227.2,340.8,119.4096263,6.013696573,8.641508654,0,0.3,2.3,12.7,46.4375,13.93477172,0.241181127,3.372830968,0,0.1,0.8,4,19.6,6.025973441,0.104296726,0.624829644,0,0.1,0.28,0.8,2.6375,1.740259957,0.030120182,10.54524482,0,1.3,4,11.8,58.3,16.30537389,0.282211186,5.295321223,0,0.6,3.2,7.9,23.9,6.328585693,0.109534297,19.87217917,0,1.1,8.4,34.275,75.4,24.36480346,0.421702693,1.593675347,0,0,1,2.2,7.6,2.344916129,0.040585488,0.150040746,0,0,0,0,0,1.507933301,0.026099104,77.77357789,0,2.7,20.7,114.3,417.9375,125.4129455,2.170630144,30.35547872,0,0.9,7.2,36,176.4,54.23376097,0.938670533,42.18097926,0,5.2,16,47.2,233.2,65.22149557,1.128844744,21.18128489,0,2.4,12.8,31.6,95.6,25.31434277,0.43813719,79.48871667,0,4.4,33.6,137.1,301.6,97.45921383,1.686810771,3.031328551,0,0,1.8,4.4,15,4.625968398,0.08006563,1.050285223,0,0,0,0,0,10.55553311,0.182693726,182.5251932,0,42.5,116.2,288.6,545.2,173.4051543,3.001272743,0.42609777,0.166308432,0.231096752,0.116045815,0.435494494,0.016607727,0.005754193,0.417272971,1.608329443,0.692669789,1.548278454,0.666807235,0.008485229,0.104336895,0.010056568,0.032369579,0.015634821,0.25769956,0.15296983,0.057275299,0.023255814,0.066860465,0.020584538,0.033705217,0.002592709,0.164990572,0.010449403,0.031741043,0.006992458,0.062692267,0.024433089,0.033705907,0.013358768,0.346542117,0.221081302,0.06010254,0.051173659,0.066708317,0.018250416,0.101951618,3.269400282,0.799860551,2.805618994,0.811005767,0.117788837,31,19604,1242,7587,3697,3890,2757,4463,367,28.32568867,1.74,4360.344828
E02000024,374.5255143,35,174,300,500,1000,341.7047778,3.279536562,110.5265004,15,56.8,75,132,340.8,85.71935931,1.927731573,8.325472128,0,0.2,1.8,11.1,48.11,14.07637194,0.111273319,3.280450185,0,0.1,0.5,3.2,21.4,6.717231599,0.053099524,0.616162471,0,0.03,0.2,0.8,2.7,1.746782518,0.013808266,8.961845731,0,0.8,3.2,9.2,57.4,15.2670815,0.120685844,5.568292857,0,0.7,3,8.4,24,6.782706045,0.053617098,17.06954227,0,0.5,6.8,23.2,73,22.44578841,0.177433318,1.713196643,0,0,1,2.4,8,2.697471773,0.021323437,0.236793607,0,0,0,0,5.28,1.535157251,0.012135374,74.92924915,0,1.8,16.2,99.9,432.99,126.6873474,1.001459871,29.52405166,0,0.9,4.5,28.8,192.6,60.45508439,0.477895719,35.84738292,0,3.2,12.8,36.8,229.6,61.06832601,0.482743377,22.27317143,0,2.8,12,33.6,96,27.13082418,0.214468392,68.27816907,0,2,27.2,92.8,292,89.78315363,0.709733271,3.253863721,0,0,1.8,4.6,15.8,5.300832319,0.041902928,1.657555248,0,0,0,0,36.96,10.74610076,0.08494762,170.3920086,0,41.2,104.6,263.4,557.81,168.3163146,1.33053567,0.439746264,0.17327134,0.210381832,0.13071723,0.400712273,0.01909634,0.009727893,0.454954341,1.699714398,0.732027147,1.607682894,0.692391335,0.0133716,0.104510469,0.010403757,0.030558998,0.025308199,0.305247538,0.142309699,0.057824017,0.021932685,0.061688735,0.022911095,0.019290979,0.001744831,0.131954863,0.006897789,0.023367686,0.02067706,0.066661435,0.021926317,0.029626014,0.022095585,0.383148162,0.182145668,0.065721219,0.046903769,0.070788059,0.022633638,0.088350133,3.237850204,0.792141808,2.799592019,0.809263581,0.385255165,31,90545,6184,10915,5255,5660,2332,6546,2037,41.11177279,3.75,2910.666667
E02000025,371.1685666,30,160,300,500,1000,366.3890286,3.797841732,111.8054416,18,50,75,150,340.8,89.90336931,2.125824392,8.230860836,0,0.2,1.9,11.5,43.4625,13.38139331,0.114016015,3.338590748,0,0.1,0.6,3.3,20.8,6.401613378,0.054544877,0.610705032,0,0.04,0.2,0.8,2.7,1.720304296,0.014657834,9.959872288,0,0.9,3.5,10,59,16.48487629,0.140459207,5.419174919,0,0.6,3.1,8,24,6.573713627,0.056011255,17.76554251,0,0.6,7.4,24.4,73.1,22.83169486,0.194537205,1.647043049,0,0,1,2.3,7.8,2.542448205,0.021662902,0.240442697,0,0,0,0,2.8,1.554516508,0.013245241,74.07774752,0,1.8,17.1,103.5,391.1625,120.4325398,1.026144133,30.04731673,0,0.9,5.4,29.7,187.2,57.6145204,0.490903889,39.83948915,0,3.6,14,40,236,65.93950518,0.56183683,21.67669967,0,2.4,12.4,32,96,26.29485451,0.224045019,71.06217006,0,2.4,29.6,97.6,292.4,91.32677944,0.778148822,3.105470557,0,0,1.6,4.4,15.4,5.011652713,0.042701732,1.683098877,0,0,0,0,19.6,10.88161555,0.092716686,171.6051867,0,42.5,105.9,260.9,547.2,166.1620567,1.41578198,0.431675458,0.175095621,0.232157838,0.126317276,0.414102694,0.018096601,0.009807972,0.462337606,1.674141922,0.721013681,1.59712019,0.687842226,0.015586531,0.111113215,0.011060187,0.027498958,0.022840044,0.279591682,0.144293777,0.055698648,0.021533275,0.065641453,0.01946896,0.020529525,0.002045377,0.152588917,0.006780046,0.02361653,0.020112875,0.062913088,0.022397066,0.028961762,0.023204661,0.370045821,0.188800994,0.063199692,0.047358225,0.07289417,0.020865872,0.099358649,3.258721013,0.797247862,2.815625804,0.813898384,0.457491929,31,78410,6520,8420,4040,4380,1728,5378,1314,39.64394299,2.4,3508.333333
E02000026,381.779246,33,170,300,500,1000,349.1731485,3.986796507,109.0856179,15,50,90,132,300,81.85803298,2.260244158,8.323459244,0,0.3,1.8,11.6,45,13.59914345,0.128668547,3.350352239,0,0.1,0.5,3.6,21.3,6.394926346,0.060505714,0.605947689,0,0.05,0.2,0.8,2.7,1.627541916,0.015399018,9.767672088,0,1,3.5,10,58.7,16.18320917,0.153117733,5.51193713,0,0.7,3.1,8.4,24,6.617747317,0.062613939,18.03970686,0,0.7,7.4,25.9,73.5,23.03820577,0.21797641,1.717538332,0,0,1,2.3,8.3,2.675488391,0.025314183,0.181071345,0,0,0,0,1.7775,1.443724272,0.013659824,74.9111332,0,2.7,16.2,104.4,405,122.3922911,1.158016924,30.15317015,0,0.9,4.5,32.4,191.7,57.55433711,0.544551424,39.07068835,0,4,14,40,234.8,64.73283669,0.612470931,22.04774852,0,2.8,12.4,33.6,96,26.47098927,0.250455754,72.15882742,0,2.8,29.6,103.6,294,92.1528231,0.871905639,3.257491728,0,0,1.8,4.4,16,5.279809446,0.049955015,1.267499418,0,0,0,0,12.4425,10.10606991,0.095618767,173.6427003,0,41.5,107.4,269.3,542.4,167.8615691,1.588225339,0.431409631,0.173650664,0.225006224,0.126971928,0.415559233,0.018759739,0.007299468,0.454824881,1.667032867,0.717951978,1.587174917,0.68355903,0.010439291,0.10915715,0.010579416,0.027838109,0.023377473,0.292743875,0.143020622,0.056446904,0.023400827,0.063920222,0.019453981,0.021952871,0.001821621,0.150073565,0.008594316,0.022419954,0.014759803,0.062981767,0.020774236,0.028063832,0.021410421,0.385805858,0.182285947,0.064148754,0.051731194,0.071880073,0.018269229,0.092648689,3.222352303,0.788350238,2.780220916,0.803664076,0.462393507,31,63792,4407,6563,3169,3394,1519,3905,1139,39.703794,1.46,4495.205479
E02000027,386.4367639,30,162,300,500,1000,393.4471219,4.2541233,123.881879,15,56.8,100,200,340.8,97.93232036,2.451851917,8.466446393,0,0.3,2.1,12.2,44.6,13.57354978,0.120570583,3.414479379,0,0.1,0.7,3.7,21,6.428050301,0.057098827,0.635565837,0,0.09,0.23,0.8,2.5,1.880053488,0.016700064,10.41787364,0,1,3.6,10.6,60.2,17.12857886,0.152149052,5.360138843,0,0.6,3.2,8,23.5,6.341563793,0.056330588,19.0146114,0,0.6,8,28.8,73.9,23.52745245,0.20898871,1.630485746,0,0,1,2.3,7.8,2.449264478,0.021756228,0.218210208,0,0,0,0,2,1.568840319,0.013935632,76.19801754,0,2.7,18.9,109.8,401.4,122.1619481,1.085135246,30.73031441,0,0.9,6.3,33.3,189,57.85245271,0.513889443,41.67149458,0,4,14.4,42.4,240.8,68.51431544,0.608596209,21.44055537,0,2.4,12.8,32,94,25.36625517,0.225322353,76.05844561,0,2.4,32,115.2,295.6,94.10980979,0.835954839,3.068621015,0,0,1.8,4.4,15.4,4.796229769,0.042603757,1.527471459,0,0,0,0,14,10.98188223,0.097549422,178.293111,0,45.1,115.8,273.8,541,168.3256271,1.49519612,0.427374996,0.172358395,0.233724648,0.120254536,0.426592173,0.017211103,0.008567193,0.461377197,1.641663028,0.707025782,1.575630303,0.678587036,0.010548219,0.104101856,0.010610025,0.029584458,0.02080801,0.253054245,0.15579225,0.056655473,0.022311955,0.070726632,0.020684398,0.024619378,0.002843075,0.165990235,0.008282,0.027647871,0.01573992,0.055139245,0.021614205,0.031116947,0.020551272,0.346690127,0.20886551,0.064581504,0.048148549,0.077686454,0.021503967,0.10410222,3.288118626,0.804440005,2.834046064,0.819223033,0.377305078,31,72165,5966,10071,4855,5216,2548,5958,1565,37.93555754,1.67,6030.538922
